,Unnamed: 0,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight
27,30517,714930572733259776,Mike Lee: Ted Cruz Will Reform Washington to Return Power to the States. Vote wisely #Wisconsin | https://t.co/d8WXvn6jAP #Unite #ChooseCruz,18,11,Twitter Web Client,2016-03-29 21:41:45,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8710,9175,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),3,0.063
28,32946,714927999385141249,Period Panties Let You Bleed All Over Trump And Cruz's Faces: “You could see there was blood coming out of her... https://t.co/LT12L29ukr,0,0,twitterfeed,2016-03-29 21:31:32,3415021673,SportFailvideo,Sport&Fail,2015-08-11 11:37:41,,178,1085,"North Dakota, USA",Pacific Time (US & Canada),0,1.0
29,34763,714926215010852864,Politico Cruz to one-up Trump with in-person pitch for North Dakota delegates Politico Unlike… https://t.co/DvZpQESD2N,0,0,Google,2016-03-29 21:24:27,374407860,NorthDakota_Gui,NorthDakota_Guide,2011-09-16 08:13:19,It is information on North Dakota.,1067,1070,North Dakota,Hawaii,0,1.0
30,35944,714925055772205057,Ted Cruz to be North Dakota GOP convention's keynote speaker https://t.co/kqpq1Xu38a,1,0,Twitter Web Client,2016-03-29 21:19:50,109679814,790KFGO,KFGO,2010-01-29 22:11:03,KFGO-AM is Fargo-Moorhead's #1 News source. Listen online at https://t.co/7jLgbhs02F,6895,334,"Fargo, North Dakota",Central Time (US & Canada),0,1.0
31,36841,714924129259020289,RT @zesty_cruz: Cruz to one-up Trump with in-person pitch for #NorthDakota d... https://t.co/oWb9wmGboS #CruzCrew #TedCruz #Cruz2016 https:…,1,0,RoundTeam,2016-03-29 21:16:09,3631383737,NDakotaLover,North Dakota Lover,2015-09-12 12:59:52,"#NorthDakota Lover. For all things in and about North Dakota USA. Eat, drink, chat, tweet and date in North Dakota. #FreeDatingInNorthDakota",608,548,"North Dakota, USA",Pacific Time (US & Canada),4,0.033
32,37786,714923160647282688,Rumors do seem to be true. Cruz is coming to Fargo for @NDGOP convention.  https://t.co/dpA3UBrOFC,0,0,Twitter for Android,2016-03-29 21:12:18,295419478,eriContrarian,eric,2011-05-09 00:26:02,I wash my hands before I pee.,3305,682,North Dakota,Central Time (US & Canada),0,1.0
33,40585,714920121890803712,RT @VaughnHillyard: Cruz now in Cedarburg outside Out &amp; Out custard shop. https://t.co/M9UFe3bBo3,36,0,Twitter Web Client,2016-03-29 21:00:14,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8714,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
34,40698,714919999828176896,"RT @sahilkapur: .@TedCruz is currently chatting up a kid with a Cruz sticker on his forehead. Cedarburg, WI. https://t.co/5ywLmmhSUn",41,0,Twitter Web Client,2016-03-29 20:59:45,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8714,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
35,40976,714919707711672320,"RT @Inf_Adel: Sometimes I wish someone would assassinate both #Trump &amp; #Cruz, but then I remember that their supporters are the people who …",6,0,Twitter for Android,2016-03-29 20:58:35,2786323365,Justin_Writing,Justin V,2014-09-26 21:46:37,"Politics, writing, jokes. Bad screenwriter getting better. I tweet too much but I might be funny sometimes.",287,280,"Nowhere, North Dakota",,2,0.127
36,41022,714919677642715137,RT @RealBPhil: ICYMI: Wisconsin Right to Life PAC Endorses Ted Cruz https://t.co/HpWKVbjvh0,38,0,Twitter Web Client,2016-03-29 20:58:28,564824282,EB_imconfus,EB #CruzCrew,2012-04-27 18:38:54,Praying 4 America & world that needs her strong #Cruz  #Constitutional #Conservative #MarineBrat Follow by @COSProject @DineshDSouza  @ChuckNellis @ChrisLoesch,8714,9182,"North Dakota & Wisconsin, USA",Pacific Time (US & Canada),0,1.0
